TransactionID,CustomerID,AccountID,CardID,MerchantID,DateKey,Amount,Currency,Status,Channel,TransactionType
TX00245,CUST0245,ACC0245,CARD0245,MERCH0245,2026-08-31,3520.93,EUR,Approved,POS,Refund
TX00246,CUST0246,ACC0246,CARD0246,MERCH0246,2026-04-20,507.03,USD,Approved,Mobile App,Transfer
TX00247,CUST0247,ACC0247,CARD0247,MERCH0247,2026-05-09,835.99,USD,Approved,Mobile App,Transfer
TX00248,CUST0248,ACC0248,CARD0248,MERCH0248,20260788,1500.83,INR,Reversed,Online,Transfer
TX00249,CUST0249,ACC0249,CARD0249,MERCH0249,20260766,149.59,GBP,Reversed,Mobile App,Refund
TX00250,CUST0250,ACC0250,CARD0250,MERCH0250,20260483,1625.25,INR,Reversed,Mobile App,Purchase
TX00251,CUST0251,ACC0251,CARD0251,MERCH0251,20260549,285.32,USD,Approved,Online,Refund
TX00252,CUST0252,ACC0252,CARD0252,MERCH0252,2026-06-30,1795.52,EUR,Declined,Online,Withdrawal
TX00253,CUST0253,ACC0253,CARD0253,MERCH0253,20260563,2156.28,USD,Approved,ATM,Purchase
TX00254,CUST0254,ACC0254,CARD0254,MERCH0254,2026-02-24,1224.77,CAD,Approved,ATM,Transfer
TX00255,CUST0255,ACC0255,CARD0255,MERCH0255,20260354,2063.2,EUR,Approved,Online,Withdrawal
TX00256,CUST0256,ACC0256,CARD0256,MERCH0256,2026-03-31,3410.59,INR,Declined,POS,Transfer
TX00257,CUST0257,ACC0257,CARD0257,MERCH0257,20260166,904.38,INR,Declined,ATM,Purchase
TX00258,CUST0258,ACC0258,CARD0258,MERCH0258,20260447,879.47,INR,Approved,Online,Refund
TX00259,CUST0259,ACC0259,CARD0259,MERCH0259,2026-01-22,3049.41,EUR,Approved,Mobile App,Withdrawal
TX00260,CUST0260,ACC0260,CARD0260,MERCH0260,2026-07-03,1915.81,GBP,Declined,POS,Refund
TX00261,CUST0261,ACC0261,CARD0261,MERCH0261,20260668,3417.26,GBP,Reversed,Mobile App,Withdrawal
TX00262,CUST0262,ACC0262,CARD0262,MERCH0262,20260336,2490.85,GBP,Approved,ATM,Transfer
TX00263,CUST0263,ACC0263,CARD0263,MERCH0263,2026-07-03,2917.87,USD,Reversed,Mobile App,Transfer
TX00264,CUST0264,ACC0264,CARD0264,MERCH0264,2026-03-26,1164.78,USD,Approved,POS,Refund
TX00265,CUST0265,ACC0265,CARD0265,MERCH0265,2026-01-08,3191.33,CAD,Approved,Online,Transfer
TX00266,CUST0266,ACC0266,CARD0266,MERCH0266,20260173,2300.55,EUR,Approved,Online,Purchase
TX00267,CUST0267,ACC0267,CARD0267,MERCH0267,2026-08-25,3335.87,CAD,Approved,POS,Purchase
TX00268,CUST0268,ACC0268,CARD0268,MERCH0268,20260747,4495.05,USD,Declined,Mobile App,Purchase
TX00269,CUST0269,ACC0269,CARD0269,MERCH0269,20260161,2328.94,EUR,Reversed,Mobile App,Purchase
TX00270,CUST0270,ACC0270,CARD0270,MERCH0270,20260335,1441.72,INR,Declined,POS,Withdrawal
TX00271,CUST0271,ACC0271,CARD0271,MERCH0271,20260170,2735.26,EUR,Approved,Online,Withdrawal
TX00272,CUST0272,ACC0272,CARD0272,MERCH0272,20260133,373.94,USD,Reversed,Mobile App,Purchase
TX00273,CUST0273,ACC0273,CARD0273,MERCH0273,20260439,4726.45,INR,Approved,ATM,Withdrawal
TX00274,CUST0274,ACC0274,CARD0274,MERCH0274,20260173,4938.32,INR,Declined,POS,Purchase
TX00275,CUST0275,ACC0275,CARD0275,MERCH0275,2026-06-27,1499.28,EUR,Approved,ATM,Refund
TX00276,CUST0276,ACC0276,CARD0276,MERCH0276,20260344,4810.34,GBP,Approved,ATM,Withdrawal
TX00277,CUST0277,ACC0277,CARD0277,MERCH0277,20260386,3453.12,USD,Reversed,Online,Purchase
TX00278,CUST0278,ACC0278,CARD0278,MERCH0278,20260786,2286.89,USD,Approved,POS,Purchase
TX00279,CUST0279,ACC0279,CARD0279,MERCH0279,20260598,1514.1,GBP,Approved,Mobile App,Refund
TX00280,CUST0280,ACC0280,CARD0280,MERCH0280,2026-03-20,4996.87,CAD,Approved,Mobile App,Refund
TX00281,CUST0281,ACC0281,CARD0281,MERCH0281,20260653,4267.41,CAD,Approved,POS,Transfer
TX00282,CUST0282,ACC0282,CARD0282,MERCH0282,20260236,537.73,USD,Approved,Online,Purchase
TX00283,CUST0283,ACC0283,CARD0283,MERCH0283,20260841,1909.91,GBP,Approved,Mobile App,Transfer
TX00284,CUST0284,ACC0284,CARD0284,MERCH0284,20260685,1798.0,GBP,Declined,Mobile App,Withdrawal
TX00285,CUST0285,ACC0285,CARD0285,MERCH0285,20260691,1482.88,INR,Reversed,Mobile App,Purchase
TX00286,CUST0286,ACC0286,CARD0286,MERCH0286,20260585,3497.9,CAD,Approved,Online,Purchase
TX00287,CUST0287,ACC0287,CARD0287,MERCH0287,20260349,114.59,CAD,Reversed,Mobile App,Withdrawal
TX00288,CUST0288,ACC0288,CARD0288,MERCH0288,2026-09-04,4151.04,INR,Declined,Mobile App,Refund
TX00289,CUST0289,ACC0289,CARD0289,MERCH0289,20260585,1982.05,EUR,Declined,ATM,Purchase
TX00290,CUST0290,ACC0290,CARD0290,MERCH0290,2026-09-27,45.45,CAD,Declined,Online,Refund
TX00291,CUST0291,ACC0291,CARD0291,MERCH0291,2026-05-17,4326.01,INR,Approved,Mobile App,Purchase
TX00292,CUST0292,ACC0292,CARD0292,MERCH0292,20260295,3892.67,GBP,Reversed,Online,Transfer
TX00293,CUST0293,ACC0293,CARD0293,MERCH0293,20260197,4868.15,EUR,Reversed,Online,Refund
TX00294,CUST0294,ACC0294,CARD0294,MERCH0294,20260200,4553.53,USD,Reversed,Mobile App,Transfer
TX00295,CUST0295,ACC0295,CARD0295,MERCH0295,20260775,3727.13,GBP,Approved,Mobile App,Purchase
TX00296,CUST0296,ACC0296,CARD0296,MERCH0296,20260542,4165.03,EUR,Approved,Online,Transfer
TX00297,CUST0297,ACC0297,CARD0297,MERCH0297,20260463,4515.16,INR,Approved,Online,Purchase
TX00298,CUST0298,ACC0298,CARD0298,MERCH0298,20260534,3879.83,GBP,Approved,Online,Purchase
TX00299,CUST0299,ACC0299,CARD0299,MERCH0299,2026-05-21,1154.44,EUR,Approved,ATM,Transfer
TX00300,CUST0300,ACC0300,CARD0300,MERCH0300,20260579,4010.65,USD,Reversed,POS,Purchase
TX00301,CUST0301,ACC0301,CARD0301,MERCH0301,20260847,1098.93,GBP,Approved,Mobile App,Withdrawal
TX00302,CUST0302,ACC0302,CARD0302,MERCH0302,20260156,954.71,GBP,Approved,ATM,Purchase
TX00303,CUST0303,ACC0303,CARD0303,MERCH0303,20260790,1256.88,CAD,Reversed,ATM,Purchase
TX00304,CUST0304,ACC0304,CARD0304,MERCH0304,20260770,3779.11,EUR,Approved,Online,Withdrawal
TX00305,CUST0305,ACC0305,CARD0305,MERCH0305,20260762,3838.52,EUR,Declined,POS,Refund
TX00306,CUST0306,ACC0306,CARD0306,MERCH0306,2026-02-01,3405.87,CAD,Reversed,Mobile App,Withdrawal
TX00307,CUST0307,ACC0307,CARD0307,MERCH0307,20260163,688.21,INR,Approved,ATM,Withdrawal
TX00308,CUST0308,ACC0308,CARD0308,MERCH0308,2026-05-13,490.33,INR,Approved,Mobile App,Withdrawal
TX00309,CUST0309,ACC0309,CARD0309,MERCH0309,20260846,3139.15,CAD,Declined,ATM,Withdrawal
TX00310,CUST0310,ACC0310,CARD0310,MERCH0310,20260448,201.92,GBP,Approved,Mobile App,Refund
TX00311,CUST0311,ACC0311,CARD0311,MERCH0311,2026-09-20,3944.11,USD,Approved,Online,Purchase
TX00312,CUST0312,ACC0312,CARD0312,MERCH0312,2026-02-12,171.66,INR,Approved,Online,Transfer
TX00313,CUST0313,ACC0313,CARD0313,MERCH0313,20260355,1827.48,USD,Approved,POS,Refund
TX00314,CUST0314,ACC0314,CARD0314,MERCH0314,20260297,661.4,EUR,Declined,Online,Refund
TX00315,CUST0315,ACC0315,CARD0315,MERCH0315,20260295,4548.59,EUR,Approved,ATM,Purchase
TX00316,CUST0316,ACC0316,CARD0316,MERCH0316,20260650,1636.96,INR,Declined,ATM,Withdrawal
TX00317,CUST0317,ACC0317,CARD0317,MERCH0317,20260560,2080.44,GBP,Reversed,ATM,Withdrawal
TX00318,CUST0318,ACC0318,CARD0318,MERCH0318,20260244,1007.97,EUR,Reversed,ATM,Refund
TX00319,CUST0319,ACC0319,CARD0319,MERCH0319,20260533,3933.63,USD,Approved,Online,Transfer
TX00320,CUST0320,ACC0320,CARD0320,MERCH0320,20260288,4382.92,GBP,Approved,Online,Withdrawal
TX00321,CUST0321,ACC0321,CARD0321,MERCH0321,20260386,1832.46,INR,Approved,POS,Refund
TX00322,CUST0322,ACC0322,CARD0322,MERCH0322,20260574,2511.46,EUR,Approved,Mobile App,Transfer
TX00323,CUST0323,ACC0323,CARD0323,MERCH0323,20260356,1366.27,INR,Approved,POS,Transfer
TX00324,CUST0324,ACC0324,CARD0324,MERCH0324,20260178,826.9,GBP,Approved,Mobile App,Transfer
TX00325,CUST0325,ACC0325,CARD0325,MERCH0325,20260554,4570.67,GBP,Approved,Online,Transfer
TX00326,CUST0326,ACC0326,CARD0326,MERCH0326,2026-09-28,4721.22,GBP,Approved,ATM,Refund
TX00327,CUST0327,ACC0327,CARD0327,MERCH0327,20260664,4837.08,CAD,Declined,POS,Refund
TX00328,CUST0328,ACC0328,CARD0328,MERCH0328,2026-02-01,1479.23,CAD,Approved,POS,Transfer
TX00329,CUST0329,ACC0329,CARD0329,MERCH0329,20260152,4352.63,USD,Reversed,Online,Withdrawal
TX00330,CUST0330,ACC0330,CARD0330,MERCH0330,20260768,4022.14,GBP,Reversed,Mobile App,Withdrawal
TX00331,CUST0331,ACC0331,CARD0331,MERCH0331,20260654,2344.32,GBP,Approved,POS,Refund
TX00332,CUST0332,ACC0332,CARD0332,MERCH0332,2026-01-16,381.12,EUR,Approved,Mobile App,Transfer
TX00333,CUST0333,ACC0333,CARD0333,MERCH0333,20260196,3771.99,USD,Approved,POS,Transfer
TX00334,CUST0334,ACC0334,CARD0334,MERCH0334,20260872,1131.95,USD,Approved,ATM,Refund
TX00335,CUST0335,ACC0335,CARD0335,MERCH0335,20260343,3383.24,INR,Approved,Online,Refund
TX00336,CUST0336,ACC0336,CARD0336,MERCH0336,20260271,3373.66,GBP,Approved,Mobile App,Refund
TX00337,CUST0337,ACC0337,CARD0337,MERCH0337,2026-05-17,1990.07,EUR,Approved,Online,Purchase
TX00338,CUST0338,ACC0338,CARD0338,MERCH0338,20260598,4229.49,INR,Approved,Online,Purchase
TX00339,CUST0339,ACC0339,CARD0339,MERCH0339,20260593,2788.78,CAD,Declined,Mobile App,Transfer
TX00340,CUST0340,ACC0340,CARD0340,MERCH0340,2026-03-19,456.06,GBP,Approved,Mobile App,Purchase
TX00341,CUST0341,ACC0341,CARD0341,MERCH0341,2026-05-11,1975.9,USD,Reversed,POS,Withdrawal
TX00342,CUST0342,ACC0342,CARD0342,MERCH0342,20260161,1325.97,GBP,Approved,Mobile App,Transfer
TX00343,CUST0343,ACC0343,CARD0343,MERCH0343,20260269,622.33,GBP,Approved,Online,Purchase
TX00344,CUST0344,ACC0344,CARD0344,MERCH0344,20260489,1846.09,CAD,Reversed,Online,Transfer
TX00345,CUST0345,ACC0345,CARD0345,MERCH0345,2026-01-03,3746.31,EUR,Approved,Mobile App,Withdrawal
TX00346,CUST0346,ACC0346,CARD0346,MERCH0346,20260500,1314.5,EUR,Declined,Mobile App,Withdrawal
TX00347,CUST0347,ACC0347,CARD0347,MERCH0347,20260372,1908.22,EUR,Declined,POS,Transfer
TX00348,CUST0348,ACC0348,CARD0348,MERCH0348,2026-09-03,3194.55,INR,Reversed,POS,Purchase
TX00349,CUST0349,ACC0349,CARD0349,MERCH0349,2026-09-04,1860.51,EUR,Approved,POS,Transfer
TX00350,CUST0350,ACC0350,CARD0350,MERCH0350,20260566,3375.81,INR,Approved,Online,Withdrawal
TX00351,CUST0351,ACC0351,CARD0351,MERCH0351,20260393,2360.03,CAD,Declined,Mobile App,Purchase
TX00352,CUST0352,ACC0352,CARD0352,MERCH0352,20260534,3099.64,GBP,Reversed,ATM,Purchase
TX00353,CUST0353,ACC0353,CARD0353,MERCH0353,2026-08-14,4716.13,INR,Approved,Mobile App,Refund
TX00354,CUST0354,ACC0354,CARD0354,MERCH0354,20260849,1643.39,CAD,Approved,Mobile App,Transfer
TX00355,CUST0355,ACC0355,CARD0355,MERCH0355,2026-09-03,3052.36,INR,Approved,POS,Withdrawal
TX00356,CUST0356,ACC0356,CARD0356,MERCH0356,20260670,3240.02,CAD,Approved,ATM,Withdrawal
TX00357,CUST0357,ACC0357,CARD0357,MERCH0357,20260778,3178.84,EUR,Approved,Mobile App,Transfer
TX00358,CUST0358,ACC0358,CARD0358,MERCH0358,20260836,2324.02,EUR,Reversed,ATM,Transfer
TX00359,CUST0359,ACC0359,CARD0359,MERCH0359,20260599,3506.88,CAD,Approved,ATM,Withdrawal
TX00360,CUST0360,ACC0360,CARD0360,MERCH0360,20260259,3247.95,USD,Approved,Mobile App,Withdrawal
TX00361,CUST0361,ACC0361,CARD0361,MERCH0361,20260295,587.8,CAD,Reversed,POS,Transfer
TX00362,CUST0362,ACC0362,CARD0362,MERCH0362,2026-04-04,231.51,INR,Approved,POS,Transfer
TX00363,CUST0363,ACC0363,CARD0363,MERCH0363,2026-03-23,190.87,CAD,Approved,Mobile App,Purchase
TX00364,CUST0364,ACC0364,CARD0364,MERCH0364,20260160,4979.66,GBP,Approved,ATM,Refund
TX00365,CUST0365,ACC0365,CARD0365,MERCH0365,20260694,585.02,USD,Approved,ATM,Withdrawal
TX00366,CUST0366,ACC0366,CARD0366,MERCH0366,20260854,1177.83,CAD,Approved,POS,Purchase
TX00367,CUST0367,ACC0367,CARD0367,MERCH0367,20260656,2690.05,USD,Declined,POS,Transfer
TX00368,CUST0368,ACC0368,CARD0368,MERCH0368,20260163,1946.29,USD,Approved,POS,Refund
TX00369,CUST0369,ACC0369,CARD0369,MERCH0369,20260866,1858.2,CAD,Declined,ATM,Withdrawal
TX00370,CUST0370,ACC0370,CARD0370,MERCH0370,2026-04-22,4747.16,CAD,Approved,ATM,Refund
TX00371,CUST0371,ACC0371,CARD0371,MERCH0371,20260159,3483.94,EUR,Approved,POS,Purchase
TX00372,CUST0372,ACC0372,CARD0372,MERCH0372,20260152,2703.26,CAD,Approved,POS,Transfer
TX00373,CUST0373,ACC0373,CARD0373,MERCH0373,20260699,2938.77,CAD,Reversed,ATM,Purchase
TX00374,CUST0374,ACC0374,CARD0374,MERCH0374,20260589,3634.36,EUR,Declined,Online,Refund
TX00375,CUST0375,ACC0375,CARD0375,MERCH0375,2026-06-15,4427.64,EUR,Approved,ATM,Purchase
TX00376,CUST0376,ACC0376,CARD0376,MERCH0376,20260644,3276.33,GBP,Approved,Mobile App,Purchase
TX00377,CUST0377,ACC0377,CARD0377,MERCH0377,20260262,4169.3,CAD,Approved,Mobile App,Transfer
TX00378,CUST0378,ACC0378,CARD0378,MERCH0378,20260159,3080.18,INR,Declined,ATM,Transfer
TX00379,CUST0379,ACC0379,CARD0379,MERCH0379,2026-06-21,4695.57,USD,Approved,Mobile App,Refund
TX00380,CUST0380,ACC0380,CARD0380,MERCH0380,20260183,1402.3,EUR,Approved,Online,Refund
TX00381,CUST0381,ACC0381,CARD0381,MERCH0381,20260291,3452.95,CAD,Approved,Online,Purchase
TX00382,CUST0382,ACC0382,CARD0382,MERCH0382,20260171,1090.26,INR,Reversed,Online,Withdrawal
TX00383,CUST0383,ACC0383,CARD0383,MERCH0383,2026-07-10,2226.26,USD,Approved,Mobile App,Purchase
TX00384,CUST0384,ACC0384,CARD0384,MERCH0384,20260170,1184.38,CAD,Approved,POS,Refund
TX00385,CUST0385,ACC0385,CARD0385,MERCH0385,20260792,1816.62,INR,Reversed,Online,Purchase
TX00386,CUST0386,ACC0386,CARD0386,MERCH0386,20260341,4904.73,USD,Approved,Online,Transfer
TX00387,CUST0387,ACC0387,CARD0387,MERCH0387,2026-05-14,1839.84,INR,Approved,POS,Purchase
TX00388,CUST0388,ACC0388,CARD0388,MERCH0388,2026-02-23,4508.97,EUR,Approved,ATM,Transfer
TX00389,CUST0389,ACC0389,CARD0389,MERCH0389,20260684,3225.91,CAD,Reversed,POS,Withdrawal
TX00390,CUST0390,ACC0390,CARD0390,MERCH0390,20260353,307.45,INR,Approved,ATM,Transfer
TX00391,CUST0391,ACC0391,CARD0391,MERCH0391,20260693,1383.03,INR,Declined,ATM,Withdrawal
TX00392,CUST0392,ACC0392,CARD0392,MERCH0392,2026-07-09,4841.19,CAD,Approved,POS,Withdrawal
TX00393,CUST0393,ACC0393,CARD0393,MERCH0393,20260141,4745.31,USD,Declined,Online,Purchase
TX00394,CUST0394,ACC0394,CARD0394,MERCH0394,20260735,4121.83,CAD,Approved,ATM,Refund
TX00395,CUST0395,ACC0395,CARD0395,MERCH0395,20260184,462.91,INR,Approved,POS,Refund
TX00396,CUST0396,ACC0396,CARD0396,MERCH0396,2026-05-30,1064.47,GBP,Approved,Online,Purchase
TX00397,CUST0397,ACC0397,CARD0397,MERCH0397,20260774,3199.27,USD,Approved,ATM,Withdrawal
TX00398,CUST0398,ACC0398,CARD0398,MERCH0398,20260698,4855.61,INR,Reversed,Mobile App,Refund
TX00399,CUST0399,ACC0399,CARD0399,MERCH0399,20260679,257.64,GBP,Declined,Online,Transfer
TX00400,CUST0400,ACC0400,CARD0400,MERCH0400,20260636,1670.88,USD,Approved,POS,Refund
TX00401,CUST0401,ACC0401,CARD0401,MERCH0401,2026-04-24,4944.16,EUR,Approved,Mobile App,Withdrawal
TX00402,CUST0402,ACC0402,CARD0402,MERCH0402,20260368,3935.96,CAD,Approved,POS,Withdrawal
TX00403,CUST0403,ACC0403,CARD0403,MERCH0403,2026-03-10,1030.0,USD,Approved,ATM,Transfer
TX00404,CUST0404,ACC0404,CARD0404,MERCH0404,20260786,4149.94,USD,Reversed,Online,Purchase
TX00405,CUST0405,ACC0405,CARD0405,MERCH0405,20260834,2773.27,INR,Approved,Mobile App,Refund
TX00406,CUST0406,ACC0406,CARD0406,MERCH0406,2026-04-22,2933.98,GBP,Reversed,Mobile App,Purchase
TX00407,CUST0407,ACC0407,CARD0407,MERCH0407,20260345,4066.2,USD,Approved,Mobile App,Refund
TX00408,CUST0408,ACC0408,CARD0408,MERCH0408,20260372,1168.83,CAD,Declined,ATM,Transfer
TX00409,CUST0409,ACC0409,CARD0409,MERCH0409,2026-05-06,3872.97,USD,Approved,Online,Purchase
TX00410,CUST0410,ACC0410,CARD0410,MERCH0410,20260235,3944.28,USD,Reversed,Online,Refund
TX00411,CUST0411,ACC0411,CARD0411,MERCH0411,20260788,2981.93,INR,Declined,ATM,Refund
TX00412,CUST0412,ACC0412,CARD0412,MERCH0412,20260761,1389.99,USD,Approved,POS,Withdrawal
TX00413,CUST0413,ACC0413,CARD0413,MERCH0413,2026-04-08,4920.22,GBP,Reversed,Mobile App,Withdrawal
TX00414,CUST0414,ACC0414,CARD0414,MERCH0414,20260569,4937.7,INR,Approved,POS,Refund
TX00415,CUST0415,ACC0415,CARD0415,MERCH0415,2026-04-24,2703.38,EUR,Approved,ATM,Withdrawal
TX00416,CUST0416,ACC0416,CARD0416,MERCH0416,20260870,3993.58,EUR,Approved,POS,Refund
TX00417,CUST0417,ACC0417,CARD0417,MERCH0417,20260175,554.08,INR,Declined,POS,Refund
TX00418,CUST0418,ACC0418,CARD0418,MERCH0418,2026-01-10,4332.91,GBP,Approved,ATM,Withdrawal
TX00419,CUST0419,ACC0419,CARD0419,MERCH0419,20260570,663.36,INR,Approved,Mobile App,Withdrawal
TX00420,CUST0420,ACC0420,CARD0420,MERCH0420,20260737,1794.42,INR,Reversed,POS,Withdrawal
TX00421,CUST0421,ACC0421,CARD0421,MERCH0421,20260677,3943.22,INR,Approved,Online,Purchase
TX00422,CUST0422,ACC0422,CARD0422,MERCH0422,2026-02-03,2946.32,INR,Approved,POS,Transfer
TX00423,CUST0423,ACC0423,CARD0423,MERCH0423,20260176,83.83,USD,Approved,POS,Refund
TX00424,CUST0424,ACC0424,CARD0424,MERCH0424,20260651,1330.51,CAD,Approved,Online,Transfer
TX00425,CUST0425,ACC0425,CARD0425,MERCH0425,2026-03-19,638.16,EUR,Declined,Mobile App,Purchase
TX00426,CUST0426,ACC0426,CARD0426,MERCH0426,2026-06-19,2107.7,GBP,Approved,Online,Purchase
TX00427,CUST0427,ACC0427,CARD0427,MERCH0427,20260372,572.68,USD,Approved,Mobile App,Refund
TX00428,CUST0428,ACC0428,CARD0428,MERCH0428,20260236,322.47,EUR,Approved,ATM,Refund
TX00429,CUST0429,ACC0429,CARD0429,MERCH0429,20260458,2244.13,CAD,Reversed,ATM,Transfer
TX00430,CUST0430,ACC0430,CARD0430,MERCH0430,20260171,1813.38,INR,Approved,POS,Transfer
TX00431,CUST0431,ACC0431,CARD0431,MERCH0431,20260351,2970.36,CAD,Declined,POS,Withdrawal
TX00432,CUST0432,ACC0432,CARD0432,MERCH0432,20260479,2262.77,EUR,Declined,ATM,Transfer
TX00433,CUST0433,ACC0433,CARD0433,MERCH0433,20260392,1111.64,EUR,Approved,Online,Transfer
TX00434,CUST0434,ACC0434,CARD0434,MERCH0434,20260262,3077.46,USD,Approved,ATM,Purchase
TX00435,CUST0435,ACC0435,CARD0435,MERCH0435,20260549,3637.58,USD,Approved,Mobile App,Transfer
TX00436,CUST0436,ACC0436,CARD0436,MERCH0436,20260657,4544.21,GBP,Approved,POS,Withdrawal
TX00437,CUST0437,ACC0437,CARD0437,MERCH0437,2026-08-21,3296.22,INR,Approved,Online,Transfer
TX00438,CUST0438,ACC0438,CARD0438,MERCH0438,2026-04-10,1511.64,CAD,Approved,POS,Refund
TX00439,CUST0439,ACC0439,CARD0439,MERCH0439,2026-07-27,3218.49,INR,Reversed,ATM,Withdrawal
TX00440,CUST0440,ACC0440,CARD0440,MERCH0440,2026-09-27,160.6,CAD,Declined,Online,Refund
TX00441,CUST0441,ACC0441,CARD0441,MERCH0441,20260770,4992.94,INR,Approved,ATM,Purchase
TX00442,CUST0442,ACC0442,CARD0442,MERCH0442,20260642,4237.26,EUR,Declined,Mobile App,Withdrawal
TX00443,CUST0443,ACC0443,CARD0443,MERCH0443,2026-01-09,2134.24,EUR,Approved,ATM,Withdrawal
TX00444,CUST0444,ACC0444,CARD0444,MERCH0444,20260784,544.27,INR,Reversed,Online,Transfer
TX00445,CUST0445,ACC0445,CARD0445,MERCH0445,20260668,3563.44,GBP,Approved,ATM,Withdrawal
TX00446,CUST0446,ACC0446,CARD0446,MERCH0446,2026-04-07,2220.59,EUR,Reversed,POS,Purchase
TX00447,CUST0447,ACC0447,CARD0447,MERCH0447,20260780,4496.84,GBP,Approved,POS,Purchase
TX00448,CUST0448,ACC0448,CARD0448,MERCH0448,2026-02-07,1613.95,EUR,Declined,Online,Purchase
TX00449,CUST0449,ACC0449,CARD0449,MERCH0449,20260238,745.93,USD,Approved,POS,Withdrawal
TX00450,CUST0450,ACC0450,CARD0450,MERCH0450,20260371,635.33,USD,Reversed,Mobile App,Withdrawal
TX00451,CUST0451,ACC0451,CARD0451,MERCH0451,2026-02-19,3123.47,INR,Reversed,Mobile App,Transfer
TX00452,CUST0452,ACC0452,CARD0452,MERCH0452,2026-02-10,2928.9,CAD,Approved,Online,Purchase
TX00453,CUST0453,ACC0453,CARD0453,MERCH0453,20260861,3562.2,USD,Declined,ATM,Transfer
TX00454,CUST0454,ACC0454,CARD0454,MERCH0454,20260667,1907.62,EUR,Approved,POS,Purchase
TX00455,CUST0455,ACC0455,CARD0455,MERCH0455,20260260,2988.97,EUR,Approved,POS,Transfer
TX00456,CUST0456,ACC0456,CARD0456,MERCH0456,20260379,1478.01,USD,Approved,ATM,Refund
TX00457,CUST0457,ACC0457,CARD0457,MERCH0457,20260389,2530.23,USD,Approved,ATM,Refund
TX00458,CUST0458,ACC0458,CARD0458,MERCH0458,2026-07-20,2153.85,CAD,Approved,ATM,Purchase
TX00459,CUST0459,ACC0459,CARD0459,MERCH0459,2026-03-16,3966.51,USD,Declined,ATM,Transfer
TX00460,CUST0460,ACC0460,CARD0460,MERCH0460,20260835,576.5,INR,Approved,POS,Withdrawal
TX00461,CUST0461,ACC0461,CARD0461,MERCH0461,20260452,3275.29,CAD,Approved,Mobile App,Withdrawal
TX00462,CUST0462,ACC0462,CARD0462,MERCH0462,2026-03-09,4389.14,USD,Declined,Online,Withdrawal
TX00463,CUST0463,ACC0463,CARD0463,MERCH0463,2026-08-04,2758.92,EUR,Approved,Online,Transfer
TX00464,CUST0464,ACC0464,CARD0464,MERCH0464,20260750,4328.13,USD,Approved,ATM,Refund
TX00465,CUST0465,ACC0465,CARD0465,MERCH0465,20260371,2153.2,INR,Approved,Mobile App,Withdrawal
TX00466,CUST0466,ACC0466,CARD0466,MERCH0466,2026-06-18,4441.01,INR,Approved,POS,Purchase
TX00467,CUST0467,ACC0467,CARD0467,MERCH0467,2026-06-01,2072.0,EUR,Approved,POS,Refund
TX00468,CUST0468,ACC0468,CARD0468,MERCH0468,20260358,4137.96,CAD,Reversed,Online,Purchase
TX00469,CUST0469,ACC0469,CARD0469,MERCH0469,20260153,1996.66,EUR,Approved,ATM,Transfer
TX00470,CUST0470,ACC0470,CARD0470,MERCH0470,20260195,3649.41,USD,Approved,Mobile App,Withdrawal
TX00471,CUST0471,ACC0471,CARD0471,MERCH0471,20260750,1566.18,EUR,Approved,Online,Purchase
TX00472,CUST0472,ACC0472,CARD0472,MERCH0472,20260534,1566.06,CAD,Approved,Mobile App,Transfer
TX00473,CUST0473,ACC0473,CARD0473,MERCH0473,20260384,1278.17,GBP,Declined,ATM,Withdrawal
TX00474,CUST0474,ACC0474,CARD0474,MERCH0474,20260146,4768.19,EUR,Declined,ATM,Transfer
TX00475,CUST0475,ACC0475,CARD0475,MERCH0475,2026-01-04,3435.67,CAD,Approved,Online,Purchase
TX00476,CUST0476,ACC0476,CARD0476,MERCH0476,20260442,2373.97,GBP,Declined,ATM,Refund
TX00477,CUST0477,ACC0477,CARD0477,MERCH0477,20260890,460.67,CAD,Approved,Mobile App,Purchase
TX00478,CUST0478,ACC0478,CARD0478,MERCH0478,20260234,431.39,CAD,Reversed,Mobile App,Purchase
TX00479,CUST0479,ACC0479,CARD0479,MERCH0479,20260753,2162.22,GBP,Approved,Online,Refund
TX00480,CUST0480,ACC0480,CARD0480,MERCH0480,20260369,3724.22,EUR,Approved,ATM,Transfer
TX00481,CUST0481,ACC0481,CARD0481,MERCH0481,20260266,1866.37,GBP,Declined,POS,Transfer
TX00482,CUST0482,ACC0482,CARD0482,MERCH0482,20260860,654.93,EUR,Approved,ATM,Purchase
TX00483,CUST0483,ACC0483,CARD0483,MERCH0483,20260553,304.6,CAD,Declined,Online,Purchase
TX00484,CUST0484,ACC0484,CARD0484,MERCH0484,20260665,4783.34,EUR,Approved,Online,Transfer
TX00485,CUST0485,ACC0485,CARD0485,MERCH0485,2026-08-23,2810.61,INR,Approved,POS,Refund
TX00486,CUST0486,ACC0486,CARD0486,MERCH0486,20260538,3351.72,GBP,Approved,Online,Withdrawal
TX00487,CUST0487,ACC0487,CARD0487,MERCH0487,20260675,2056.99,GBP,Approved,Online,Refund
TX00488,CUST0488,ACC0488,CARD0488,MERCH0488,2026-01-10,4368.67,USD,Approved,POS,Purchase
TX00489,CUST0489,ACC0489,CARD0489,MERCH0489,2026-02-15,4705.94,CAD,Reversed,POS,Transfer
