TransactionID,CustomerID,AccountID,CardID,MerchantID,DateKey,Amount,Currency,Status,Channel,TransactionType
TX01172,CUST0441,ACC0441,CARD0823,MERCH0070,2025-10-22 21:16:54,51.14,GBP,Declined,Web,Purchase
TX01173,CUST0063,ACC0063,CARD0092,MERCH0104,2025-06-07 20:18:28,83.67,GBP,Declined,ATM,Purchase
TX01174,CUST0778,ACC0778,CARD0511,MERCH0053,2025-01-01 05:22:39,139.7,USD,Approved,Web,Refund
TX01175,CUST0117,ACC0117,CARD0289,MERCH0172,2025-09-06 10:58:12,10.49,USD,Approved,Mobile App,Purchase
TX01176,CUST0324,ACC0324,CARD0038,MERCH0119,2025-01-30 12:07:14,103.91,USD,Approved,Web,Purchase
TX01177,CUST0300,ACC0300,CARD0914,MERCH0074,2025-01-08 11:54:24,299.62,USD,Declined,Web,Purchase
TX01178,CUST0842,ACC0842,CARD0859,MERCH0054,2025-10-02 10:22:35,106.7,USD,Approved,POS,Purchase
TX01179,CUST0543,ACC0543,CARD0090,MERCH0020,2025-11-11 10:30:14,125.55,GBP,Approved,POS,Withdrawal
TX01180,CUST0162,ACC0162,CARD0541,MERCH0079,2025-12-01 20:12:19,38.83,GBP,Approved,POS,Purchase
TX01181,CUST0665,ACC0665,CARD1475,MERCH0031,2025-11-07 13:22:51,242.23,USD,Declined,POS,Purchase
TX01182,CUST0704,ACC0704,CARD0047,MERCH0135,2025-06-04 04:23:17,71.68,USD,Approved,POS,Refund
TX01183,CUST0957,ACC0957,CARD1498,MERCH0058,2025-01-30 14:30:36,475.55,EUR,Reversed,Web,Withdrawal
TX01184,CUST0345,ACC0345,CARD1196,MERCH0105,2025-05-02 20:02:14,765.43,USD,Approved,POS,Purchase
TX01185,CUST0681,ACC0681,CARD1215,MERCH0010,2025-09-04 14:51:34,376.54,USD,Pending,POS,Purchase
TX01186,CUST0934,ACC0934,CARD0365,MERCH0010,2025-02-14 07:29:58,18.3,GBP,Approved,Web,Transfer
TX01187,CUST0535,ACC0535,CARD0012,MERCH0039,2025-10-18 17:02:19,65.79,EUR,Approved,POS,Refund
TX01188,CUST0371,ACC0371,CARD0128,MERCH0156,2025-01-07 13:09:05,440.44,CAD,Approved,POS,Purchase
TX01189,CUST0173,ACC0173,CARD0796,MERCH0158,2025-04-20 12:10:26,249.85,GBP,Declined,ATM,Purchase
TX01190,CUST0640,ACC0640,CARD0634,MERCH0037,2025-10-29 02:04:03,368.18,CAD,Approved,POS,Purchase
TX01191,CUST0636,ACC0636,CARD0170,MERCH0119,2025-04-06 04:44:44,132.49,USD,Approved,POS,Purchase
TX01192,CUST0300,ACC0300,CARD0914,MERCH0067,2025-12-26 01:13:03,103.2,USD,Approved,POS,Purchase
TX01193,CUST0467,ACC0467,CARD0488,MERCH0043,2025-06-03 09:32:41,21.89,USD,Approved,Mobile App,Transfer
TX01194,CUST0119,ACC0119,CARD0231,MERCH0052,2025-12-04 05:42:09,279.39,USD,Approved,Web,Purchase
TX01195,CUST0798,ACC0798,CARD0051,MERCH0101,2025-07-26 08:35:32,210.06,EUR,Approved,POS,Withdrawal
TX01196,CUST0933,ACC0933,CARD1410,MERCH0056,2025-03-07 00:31:48,14.1,GBP,Approved,Web,Purchase
TX01197,CUST0674,ACC0674,CARD0895,MERCH0076,2025-10-26 08:25:58,40.25,INR,Approved,POS,Purchase
TX01198,CUST0741,ACC0741,CARD0929,MERCH0068,2025-07-24 23:15:10,127.22,CAD,Approved,Web,Purchase
TX01199,CUST0667,ACC0667,CARD0653,MERCH0137,2025-05-17 00:48:48,177.99,EUR,Approved,Web,Purchase
TX01200,CUST0817,ACC0817,CARD1078,MERCH0106,2025-05-15 08:30:32,27.22,EUR,Approved,POS,Purchase
TX01201,CUST0396,ACC0396,CARD0903,MERCH0125,2025-02-23 02:34:40,47.12,USD,Approved,Web,Refund
TX01202,CUST0190,ACC0190,CARD0710,MERCH0092,2025-01-02 07:29:17,37.19,EUR,Approved,Web,Withdrawal
TX01203,CUST0761,ACC0761,CARD1016,MERCH0023,2025-02-01 19:34:59,42.27,CAD,Approved,ATM,Withdrawal
TX01204,CUST0927,ACC0927,CARD0726,MERCH0191,2025-12-26 06:01:35,385.2,USD,Approved,ATM,Transfer
TX01205,CUST0974,ACC0974,CARD0623,MERCH0109,2025-05-22 17:32:03,193.72,EUR,Approved,Web,Purchase
TX01206,CUST0800,ACC0800,CARD0717,MERCH0061,2025-03-30 05:06:49,205.4,CAD,Approved,Mobile App,Transfer
TX01207,CUST0534,ACC0534,CARD0397,MERCH0168,2025-02-18 15:49:27,241.98,USD,Approved,Web,Refund
TX01208,CUST0878,ACC0878,CARD0360,MERCH0044,2025-07-10 18:45:01,71.14,INR,Approved,Mobile App,Purchase
TX01209,CUST0914,ACC0914,CARD0831,MERCH0152,2025-05-29 07:13:35,223.63,USD,Approved,Web,Refund
TX01210,CUST0305,ACC0305,CARD0957,MERCH0179,2025-01-08 18:26:44,580.35,CAD,Approved,Web,Purchase
TX01211,CUST0066,ACC0066,CARD1479,MERCH0186,2025-01-16 13:58:01,184.8,USD,Declined,Mobile App,Purchase
TX01212,CUST0970,ACC0970,CARD0228,MERCH0161,2025-10-10 13:23:51,85.87,USD,Approved,ATM,Purchase
TX01213,CUST0906,ACC0906,CARD0249,MERCH0016,2025-12-27 07:51:45,194.01,USD,Approved,POS,Refund
TX01214,CUST0355,ACC0355,CARD1373,MERCH0022,2025-02-04 05:05:18,351.58,GBP,Approved,POS,Withdrawal
TX01215,CUST0676,ACC0676,CARD1025,MERCH0057,2025-02-22 09:03:22,25.68,CAD,Approved,ATM,Withdrawal
TX01216,CUST0910,ACC0910,CARD0239,MERCH0062,2025-03-22 04:12:49,51.24,EUR,Approved,Web,Purchase
TX01217,CUST0470,ACC0470,CARD1296,MERCH0107,2025-08-30 20:29:18,382.55,CAD,Approved,ATM,Purchase
TX01218,CUST0846,ACC0846,CARD0249,MERCH0071,2025-11-13 07:04:04,443.46,GBP,Approved,Mobile App,Transfer
TX01219,CUST0619,ACC0619,CARD1157,MERCH0090,2025-12-27 17:21:37,104.29,USD,Approved,Mobile App,Purchase
TX01220,CUST0407,ACC0407,CARD1116,MERCH0072,2025-08-31 02:17:30,75.39,EUR,Approved,POS,Purchase
TX01221,CUST0473,ACC0473,CARD1471,MERCH0070,2025-09-16 10:06:08,54.86,USD,Approved,POS,Purchase
TX01222,CUST0192,ACC0192,CARD1435,MERCH0030,2025-03-19 22:23:09,108.6,EUR,Approved,Web,Purchase
TX01223,CUST0363,ACC0363,CARD1140,MERCH0103,2025-10-29 15:49:57,413.93,USD,Approved,Mobile App,Withdrawal
TX01224,CUST0604,ACC0604,CARD1049,MERCH0151,2025-10-18 10:50:23,29.34,USD,Approved,Web,Withdrawal
TX01225,CUST0443,ACC0443,CARD0656,MERCH0032,2025-11-13 16:27:12,86.67,EUR,Declined,Web,Purchase
TX01226,CUST0537,ACC0537,CARD1277,MERCH0086,2025-05-25 16:27:05,368.9,USD,Approved,Mobile App,Purchase
TX01227,CUST0918,ACC0918,CARD0804,MERCH0057,2025-05-16 22:09:37,69.41,EUR,Approved,Web,Purchase
TX01228,CUST0869,ACC0869,CARD0126,MERCH0109,2025-11-11 12:31:13,224.21,CAD,Declined,ATM,Purchase
TX01229,CUST0820,ACC0820,CARD0990,MERCH0009,2025-12-17 23:04:58,78.96,USD,Approved,POS,Transfer
TX01230,CUST0324,ACC0324,CARD0038,MERCH0031,2025-09-29 17:29:29,250.16,GBP,Approved,POS,Purchase
TX01231,CUST0259,ACC0259,CARD0641,MERCH0071,2025-09-23 11:28:11,599.52,EUR,Approved,Web,Purchase
TX01232,CUST0262,ACC0262,CARD1439,MERCH0137,2025-01-16 05:07:23,78.61,USD,Approved,POS,Purchase
TX01233,CUST0060,ACC0060,CARD0565,MERCH0013,2025-03-16 00:03:31,284.75,GBP,Declined,ATM,Purchase
TX01234,CUST0874,ACC0874,CARD0848,MERCH0186,2025-06-28 05:17:52,673.73,USD,Approved,POS,Withdrawal
TX01235,CUST0984,ACC0984,CARD0315,MERCH0131,2025-10-10 23:39:46,623.69,USD,Approved,ATM,Purchase
TX01236,CUST0723,ACC0723,CARD0373,MERCH0035,2025-09-25 01:25:49,90.31,USD,Approved,ATM,Purchase
TX01237,CUST0717,ACC0717,CARD0784,MERCH0021,2025-01-09 04:55:16,104.76,EUR,Approved,POS,Purchase
TX01238,CUST0386,ACC0386,CARD1417,MERCH0064,2025-11-06 01:53:40,59.23,EUR,Declined,Mobile App,Withdrawal
TX01239,CUST0119,ACC0119,CARD0231,MERCH0095,2025-07-12 11:53:20,61.54,USD,Approved,Web,Transfer
TX01240,CUST0911,ACC0911,CARD1080,MERCH0180,2025-09-17 08:26:39,106.73,USD,Approved,Mobile App,Purchase
TX01241,CUST0978,ACC0978,CARD0425,MERCH0034,2025-03-20 03:53:22,38.57,GBP,Pending,POS,Refund
TX01242,CUST0619,ACC0619,CARD1157,MERCH0121,2025-04-01 12:38:31,191.26,CAD,Approved,ATM,Withdrawal
TX01243,CUST0311,ACC0311,CARD1416,MERCH0163,2025-08-03 07:59:10,120.28,EUR,Approved,Web,Purchase
TX01244,CUST0563,ACC0563,CARD0457,MERCH0015,2025-04-13 22:55:42,347.52,USD,Approved,Mobile App,Withdrawal
TX01245,CUST0579,ACC0579,CARD1297,MERCH0120,2025-11-10 14:24:03,254.57,USD,Approved,Web,Purchase
TX01246,CUST0588,ACC0588,CARD0396,MERCH0096,2025-08-23 08:45:09,63.4,CAD,Approved,Web,Refund
TX01247,CUST0552,ACC0552,CARD0826,MERCH0006,2025-12-01 18:39:30,110.72,USD,Approved,POS,Purchase
TX01248,CUST0581,ACC0581,CARD0596,MERCH0109,2025-02-07 10:39:09,213.25,USD,Approved,POS,Purchase
TX01249,CUST0074,ACC0074,CARD1026,MERCH0097,2025-04-27 05:58:49,37.2,EUR,Approved,Web,Refund
TX01250,CUST0689,ACC0689,CARD0058,MERCH0032,2025-05-16 11:32:01,9.82,GBP,Approved,Mobile App,Purchase
TX01251,CUST0551,ACC0551,CARD1220,MERCH0180,2025-10-21 11:54:49,291.89,EUR,Approved,POS,Purchase
TX01252,CUST0149,ACC0149,CARD0892,MERCH0083,2025-10-25 17:17:24,27.2,USD,Approved,ATM,Withdrawal
TX01253,CUST0209,ACC0209,CARD0952,MERCH0156,2025-06-03 05:19:23,335.29,EUR,Declined,Mobile App,Withdrawal
TX01254,CUST0785,ACC0785,CARD0771,MERCH0118,2025-05-20 02:58:27,372.33,EUR,Approved,POS,Transfer
TX01255,CUST0418,ACC0418,CARD0570,MERCH0192,2025-02-18 23:13:17,97.62,EUR,Approved,POS,Purchase
TX01256,CUST0640,ACC0640,CARD0634,MERCH0079,2025-02-15 12:25:06,251.59,USD,Declined,ATM,Purchase
TX01257,CUST0314,ACC0314,CARD0401,MERCH0078,2025-10-12 04:11:55,72.69,GBP,Approved,POS,Purchase
TX01258,CUST0540,ACC0540,CARD0035,MERCH0147,2025-04-26 11:06:19,298.07,EUR,Approved,POS,Purchase
TX01259,CUST0070,ACC0070,CARD0035,MERCH0107,2025-07-13 19:16:17,266.17,EUR,Approved,POS,Purchase
TX01260,CUST0460,ACC0460,CARD1082,MERCH0126,2025-09-30 02:57:13,17.27,EUR,Approved,ATM,Purchase
TX01261,CUST0246,ACC0246,CARD0660,MERCH0015,2025-10-01 00:09:54,136.06,USD,Approved,Web,Purchase
TX01262,CUST0010,ACC0010,CARD1239,MERCH0134,2025-02-27 09:49:40,158.25,USD,Approved,POS,Purchase
TX01263,CUST0318,ACC0318,CARD0460,MERCH0073,2025-01-01 01:21:01,5.13,USD,Approved,POS,Purchase
TX01264,CUST0425,ACC0425,CARD0444,MERCH0101,2025-06-08 10:02:06,591.19,USD,Approved,Web,Withdrawal
TX01265,CUST0872,ACC0872,CARD0761,MERCH0098,2025-03-07 09:21:22,83.27,EUR,Approved,POS,Purchase
TX01266,CUST0226,ACC0226,CARD1463,MERCH0166,2025-11-05 06:40:09,114.27,GBP,Approved,Mobile App,Purchase
TX01267,CUST0929,ACC0929,CARD0474,MERCH0026,2025-04-05 22:23:56,37.5,USD,Approved,Web,Purchase
TX01268,CUST0620,ACC0620,CARD1187,MERCH0092,2025-05-30 04:50:30,146.59,CAD,Approved,Web,Purchase
TX01269,CUST0339,ACC0339,CARD0816,MERCH0125,2025-09-01 15:08:06,254.6,USD,Approved,POS,Purchase
TX01270,CUST0162,ACC0162,CARD0541,MERCH0179,2025-05-11 17:18:14,137.24,USD,Approved,Web,Purchase
TX01271,CUST0414,ACC0414,CARD1214,MERCH0073,2025-05-28 05:47:40,237.7,USD,Approved,POS,Withdrawal
TX01272,CUST0450,ACC0450,CARD0831,MERCH0123,2025-04-19 18:21:27,202.02,EUR,Declined,Mobile App,Purchase
TX01273,CUST0807,ACC0807,CARD0095,MERCH0053,2025-05-01 02:21:26,45.7,GBP,Approved,Mobile App,Purchase
TX01274,CUST0397,ACC0397,CARD0036,MERCH0184,2025-04-30 13:46:47,90.86,CAD,Approved,POS,Purchase
TX01275,CUST0547,ACC0547,CARD1022,MERCH0187,2025-01-18 21:48:53,29.14,USD,Declined,POS,Purchase
TX01276,CUST0638,ACC0638,CARD0946,MERCH0198,2025-05-23 15:22:12,11.43,USD,Reversed,Mobile App,Purchase
TX01277,CUST0178,ACC0178,CARD1497,MERCH0078,2025-07-05 15:08:52,14.77,GBP,Approved,POS,Withdrawal
TX01278,CUST0133,ACC0133,CARD0684,MERCH0092,2025-08-19 12:02:16,433.4,GBP,Approved,Web,Purchase
TX01279,CUST0633,ACC0633,CARD1254,MERCH0186,2025-10-24 10:48:41,630.4,CAD,Approved,Web,Transfer
TX01280,CUST0859,ACC0859,CARD0184,MERCH0088,2025-11-20 04:19:49,19.97,USD,Approved,POS,Purchase
TX01281,CUST0726,ACC0726,CARD1372,MERCH0013,2025-01-24 11:58:05,66.24,GBP,Approved,Web,Withdrawal
TX01282,CUST0001,ACC0001,CARD1127,MERCH0043,2025-07-12 07:25:32,23.23,USD,Approved,Web,Purchase
TX01283,CUST0553,ACC0553,CARD1099,MERCH0076,2025-10-07 06:13:46,274.57,EUR,Approved,Web,Purchase
TX01284,CUST0929,ACC0929,CARD0474,MERCH0051,2025-09-20 16:35:20,107.87,USD,Approved,POS,Purchase
TX01285,CUST0743,ACC0743,CARD0732,MERCH0019,2025-12-29 07:55:14,150.64,EUR,Approved,Mobile App,Purchase
TX01286,CUST0238,ACC0238,CARD0144,MERCH0149,2025-09-25 05:29:56,121.45,EUR,Reversed,POS,Withdrawal
TX01287,CUST0104,ACC0104,CARD1181,MERCH0122,2025-09-16 17:26:38,190.81,USD,Pending,Web,Purchase
TX01288,CUST0404,ACC0404,CARD0972,MERCH0024,2025-03-26 17:29:45,62.66,USD,Approved,POS,Withdrawal
TX01289,CUST0345,ACC0345,CARD1196,MERCH0026,2025-10-16 12:27:25,27.19,USD,Approved,Mobile App,Purchase
TX01290,CUST0956,ACC0956,CARD0086,MERCH0173,2025-02-28 05:52:39,7.67,USD,Reversed,POS,Purchase
TX01291,CUST0129,ACC0129,CARD0503,MERCH0156,2025-12-19 06:40:03,93.51,USD,Approved,Mobile App,Transfer
TX01292,CUST0282,ACC0282,CARD0208,MERCH0120,2025-09-08 09:45:39,362.63,USD,Approved,Web,Purchase
TX01293,CUST0235,ACC0235,CARD0198,MERCH0082,2025-08-17 06:10:05,59.63,GBP,Approved,Mobile App,Withdrawal
TX01294,CUST0891,ACC0891,CARD1490,MERCH0100,2025-11-12 15:49:15,37.72,USD,Approved,Web,Purchase
TX01295,CUST0399,ACC0399,CARD0020,MERCH0157,2025-03-25 02:04:24,395.64,USD,Approved,Web,Purchase
TX01296,CUST0409,ACC0409,CARD0834,MERCH0017,2025-08-03 20:10:57,21.71,CAD,Approved,Mobile App,Purchase
TX01297,CUST0805,ACC0805,CARD0034,MERCH0068,2025-04-23 11:19:28,12.98,USD,Approved,Web,Transfer
TX01298,CUST0484,ACC0484,CARD1309,MERCH0044,2025-09-03 05:48:47,322.31,GBP,Declined,Mobile App,Purchase
TX01299,CUST0026,ACC0026,CARD0277,MERCH0061,2025-12-01 04:15:29,186.05,EUR,Approved,POS,Withdrawal
TX01300,CUST0158,ACC0158,CARD1431,MERCH0123,2025-02-06 13:27:49,87.25,CAD,Approved,Web,Transfer
TX01301,CUST0389,ACC0389,CARD1063,MERCH0093,2025-02-03 09:32:50,214.36,USD,Approved,Mobile App,Refund
TX01302,CUST0152,ACC0152,CARD0743,MERCH0196,2025-07-28 06:35:03,207.89,GBP,Approved,Mobile App,Refund
TX01303,CUST0442,ACC0442,CARD0936,MERCH0074,2025-07-18 09:50:16,11.13,USD,Approved,Mobile App,Withdrawal
TX01304,CUST0844,ACC0844,CARD0447,MERCH0153,2025-09-05 05:04:02,174.17,CAD,Approved,Web,Purchase
TX01305,CUST0149,ACC0149,CARD0892,MERCH0067,2025-03-20 22:02:04,158.61,USD,Approved,ATM,Transfer
TX01306,CUST0154,ACC0154,CARD0564,MERCH0111,2025-10-12 23:37:58,502.72,EUR,Approved,POS,Transfer
TX01307,CUST0246,ACC0246,CARD0660,MERCH0002,2025-02-08 16:36:24,514.98,USD,Approved,POS,Purchase
TX01308,CUST0713,ACC0713,CARD0971,MERCH0089,2025-04-11 06:36:35,76.17,CAD,Declined,POS,Purchase
TX01309,CUST0195,ACC0195,CARD1249,MERCH0177,2025-08-20 16:45:01,138.68,EUR,Approved,ATM,Purchase
TX01310,CUST0511,ACC0511,CARD0769,MERCH0198,2025-03-09 02:53:51,27.86,USD,Approved,POS,Purchase
TX01311,CUST0650,ACC0650,CARD1351,MERCH0026,2025-01-28 15:22:52,15.32,USD,Approved,Mobile App,Purchase
TX01312,CUST0138,ACC0138,CARD0643,MERCH0200,2025-08-11 20:14:30,90.05,USD,Approved,POS,Withdrawal
TX01313,CUST0118,ACC0118,CARD0379,MERCH0099,2025-10-11 14:42:07,180.62,USD,Approved,POS,Withdrawal
TX01314,CUST0213,ACC0213,CARD0002,MERCH0027,2025-03-30 04:43:52,130.82,USD,Reversed,Web,Withdrawal
TX01315,CUST0580,ACC0580,CARD0062,MERCH0089,2025-06-05 16:31:26,89.23,INR,Approved,Web,Purchase
TX01316,CUST0084,ACC0084,CARD0996,MERCH0146,2025-01-17 20:30:44,260.66,EUR,Approved,POS,Purchase
TX01317,CUST0811,ACC0811,CARD0674,MERCH0182,2025-11-29 01:39:02,242.29,CAD,Declined,Web,Refund
TX01318,CUST0008,ACC0008,CARD0122,MERCH0001,2025-01-10 00:44:53,202.48,EUR,Approved,POS,Withdrawal
TX01319,CUST0577,ACC0577,CARD0867,MERCH0189,2025-07-22 01:44:19,17.02,GBP,Approved,Web,Withdrawal
TX01320,CUST0139,ACC0139,CARD1029,MERCH0103,2025-08-08 01:22:22,243.79,EUR,Approved,POS,Withdrawal
TX01321,CUST0010,ACC0010,CARD1239,MERCH0131,2025-11-12 15:35:05,382.78,USD,Pending,Web,Withdrawal
TX01322,CUST0494,ACC0494,CARD0912,MERCH0196,2025-09-05 06:30:04,14.19,EUR,Approved,POS,Refund
TX01323,CUST0729,ACC0729,CARD0698,MERCH0041,2025-03-12 20:31:23,82.04,EUR,Declined,Web,Purchase
TX01324,CUST1000,ACC1000,CARD0899,MERCH0165,2025-04-12 15:38:52,672.94,INR,Approved,POS,Purchase
TX01325,CUST0328,ACC0328,CARD0438,MERCH0051,2025-09-28 20:30:44,142.16,EUR,Approved,Web,Purchase
TX01326,CUST0776,ACC0776,CARD0105,MERCH0015,2025-11-27 09:29:02,113.1,GBP,Approved,POS,Withdrawal
TX01327,CUST0298,ACC0298,CARD0099,MERCH0008,2025-05-12 02:03:13,34.3,EUR,Approved,Mobile App,Transfer
TX01328,CUST0613,ACC0613,CARD1066,MERCH0038,2025-11-04 19:11:22,130.03,EUR,Pending,Web,Purchase
TX01329,CUST0832,ACC0832,CARD0435,MERCH0114,2025-08-10 02:36:28,91.72,EUR,Approved,ATM,Purchase
TX01330,CUST0250,ACC0250,CARD1370,MERCH0083,2025-12-06 17:29:29,25.45,USD,Approved,ATM,Purchase
TX01331,CUST0466,ACC0466,CARD0560,MERCH0056,2025-11-05 06:52:06,98.64,USD,Approved,Web,Refund
TX01332,CUST0931,ACC0931,CARD0078,MERCH0175,2025-07-04 17:29:56,31.94,GBP,Approved,Mobile App,Purchase
TX01333,CUST0781,ACC0781,CARD0823,MERCH0103,2025-04-22 04:52:25,201.77,CAD,Approved,Web,Purchase
TX01334,CUST0947,ACC0947,CARD0739,MERCH0138,2025-08-21 00:39:39,550.43,USD,Declined,Web,Purchase
TX01335,CUST0795,ACC0795,CARD1102,MERCH0102,2025-01-30 11:25:20,100.11,CAD,Approved,Web,Refund
TX01336,CUST0076,ACC0076,CARD1414,MERCH0078,2025-03-19 20:33:25,155.1,USD,Approved,POS,Purchase
TX01337,CUST0666,ACC0666,CARD0173,MERCH0177,2025-11-16 02:42:28,89.57,EUR,Approved,POS,Purchase
TX01338,CUST0850,ACC0850,CARD1020,MERCH0169,2025-12-29 21:47:58,27.35,USD,Approved,Web,Purchase
TX01339,CUST0544,ACC0544,CARD0776,MERCH0083,2025-02-05 13:44:14,533.79,USD,Approved,Web,Withdrawal
TX01340,CUST0252,ACC0252,CARD1172,MERCH0030,2025-08-02 10:17:29,25.82,USD,Declined,Web,Purchase
TX01341,CUST0664,ACC0664,CARD1150,MERCH0005,2025-06-23 08:19:05,22.75,USD,Approved,POS,Purchase
TX01342,CUST0307,ACC0307,CARD0801,MERCH0119,2025-09-08 21:35:34,97.2,USD,Approved,Web,Purchase
TX01343,CUST0687,ACC0687,CARD1141,MERCH0199,2025-10-06 01:59:29,166.33,USD,Declined,ATM,Purchase
TX01344,CUST0894,ACC0894,CARD0534,MERCH0031,2025-07-13 01:03:50,70.76,USD,Declined,POS,Transfer
TX01345,CUST0539,ACC0539,CARD0754,MERCH0180,2025-09-01 07:42:37,37.07,USD,Approved,Web,Purchase
TX01346,CUST0055,ACC0055,CARD0316,MERCH0023,2025-11-19 09:22:46,261.36,USD,Approved,ATM,Purchase
TX01347,CUST0147,ACC0147,CARD0207,MERCH0048,2025-03-12 09:00:19,72.67,EUR,Approved,POS,Withdrawal
TX01348,CUST0210,ACC0210,CARD1105,MERCH0109,2025-10-12 04:30:46,37.41,GBP,Approved,Mobile App,Withdrawal
TX01349,CUST0156,ACC0156,CARD0096,MERCH0040,2025-04-23 00:51:05,73.14,USD,Approved,Mobile App,Purchase
TX01350,CUST0068,ACC0068,CARD0509,MERCH0006,2025-08-16 14:04:06,41.23,USD,Approved,POS,Purchase
TX01351,CUST0328,ACC0328,CARD0438,MERCH0038,2025-10-28 05:50:07,114.92,GBP,Approved,POS,Withdrawal
TX01352,CUST0550,ACC0550,CARD0617,MERCH0169,2025-01-31 20:59:29,170.52,USD,Declined,POS,Purchase
TX01353,CUST0014,ACC0014,CARD1397,MERCH0100,2025-07-12 16:07:45,246.08,GBP,Approved,POS,Refund
TX01354,CUST0838,ACC0838,CARD1330,MERCH0027,2025-08-20 01:15:22,43.73,USD,Pending,ATM,Withdrawal
TX01355,CUST0285,ACC0285,CARD0152,MERCH0069,2025-07-03 09:48:39,32.4,USD,Declined,POS,Transfer
TX01356,CUST0360,ACC0360,CARD1123,MERCH0057,2025-01-15 07:22:23,7.97,USD,Approved,ATM,Transfer
TX01357,CUST0151,ACC0151,CARD0864,MERCH0017,2025-11-01 08:27:53,43.83,USD,Approved,POS,Purchase
TX01358,CUST0499,ACC0499,CARD0551,MERCH0071,2025-01-20 18:56:05,8.63,GBP,Approved,ATM,Purchase
TX01359,CUST0594,ACC0594,CARD0718,MERCH0047,2025-01-08 21:01:32,68.58,USD,Approved,POS,Purchase
TX01360,CUST0029,ACC0029,CARD1338,MERCH0079,2025-02-03 08:31:56,28.62,INR,Approved,Web,Transfer
TX01361,CUST0454,ACC0454,CARD1498,MERCH0110,2025-08-12 01:53:54,135.09,USD,Approved,POS,Withdrawal
TX01362,CUST0988,ACC0988,CARD1461,MERCH0013,2025-09-03 05:02:59,77.61,CAD,Approved,POS,Purchase
TX01363,CUST0823,ACC0823,CARD0624,MERCH0139,2025-04-18 04:23:02,19.74,USD,Approved,POS,Withdrawal
TX01364,CUST0273,ACC0273,CARD0254,MERCH0124,2025-01-24 20:49:27,81.59,USD,Declined,POS,Purchase
TX01365,CUST0623,ACC0623,CARD0235,MERCH0109,2025-02-24 02:38:16,40.23,EUR,Approved,POS,Purchase
TX01366,CUST0025,ACC0025,CARD0956,MERCH0090,2025-10-19 10:53:58,176.0,USD,Approved,Web,Purchase
TX01367,CUST0352,ACC0352,CARD0099,MERCH0086,2025-07-05 16:38:06,72.99,GBP,Approved,POS,Purchase
TX01368,CUST0612,ACC0612,CARD0109,MERCH0092,2025-01-12 01:01:52,28.85,EUR,Approved,Web,Transfer
TX01369,CUST0349,ACC0349,CARD1070,MERCH0024,2025-07-27 03:27:00,69.53,EUR,Approved,Web,Purchase
TX01370,CUST0331,ACC0331,CARD0226,MERCH0073,2025-12-05 01:28:35,43.11,USD,Approved,Mobile App,Purchase
TX01371,CUST0842,ACC0842,CARD0859,MERCH0004,2025-09-19 20:50:33,243.28,EUR,Approved,Mobile App,Withdrawal
TX01372,CUST0685,ACC0685,CARD0929,MERCH0113,2025-04-13 21:57:10,619.46,EUR,Approved,Mobile App,Transfer
TX01373,CUST0665,ACC0665,CARD1475,MERCH0046,2025-01-09 16:56:12,8.87,GBP,Approved,Web,Purchase
TX01374,CUST0113,ACC0113,CARD1163,MERCH0018,2025-09-01 15:31:59,180.69,USD,Approved,POS,Withdrawal
TX01375,CUST0861,ACC0861,CARD1354,MERCH0043,2025-02-24 22:34:48,50.97,CAD,Approved,Web,Purchase
TX01376,CUST0997,ACC0997,CARD0823,MERCH0161,2025-01-15 01:08:52,15.31,INR,Approved,Web,Purchase
TX01377,CUST0476,ACC0476,CARD0861,MERCH0093,2025-06-27 11:33:18,7.17,CAD,Approved,POS,Purchase
TX01378,CUST0097,ACC0097,CARD0792,MERCH0103,2025-04-27 05:42:31,324.31,EUR,Approved,Web,Withdrawal
TX01379,CUST0703,ACC0703,CARD1426,MERCH0124,2025-12-18 18:56:46,70.45,EUR,Approved,POS,Withdrawal
TX01380,CUST0570,ACC0570,CARD0096,MERCH0010,2025-05-29 07:18:16,786.65,USD,Approved,POS,Purchase
TX01381,CUST0504,ACC0504,CARD0522,MERCH0073,2025-04-15 05:01:06,92.61,CAD,Approved,Web,Purchase
TX01382,CUST0131,ACC0131,CARD0805,MERCH0187,2025-08-09 20:59:37,36.16,INR,Approved,POS,Purchase
TX01383,CUST0275,ACC0275,CARD1061,MERCH0031,2025-12-17 21:26:13,230.18,USD,Approved,POS,Transfer
TX01384,CUST0937,ACC0937,CARD0699,MERCH0156,2025-01-06 17:59:31,396.55,USD,Declined,POS,Withdrawal
TX01385,CUST0010,ACC0010,CARD1239,MERCH0060,2025-10-26 07:38:04,258.61,CAD,Approved,POS,Withdrawal
TX01386,CUST0849,ACC0849,CARD1359,MERCH0131,2025-02-11 07:31:55,210.09,USD,Declined,POS,Purchase
TX01387,CUST0183,ACC0183,CARD1401,MERCH0118,2025-09-28 09:58:06,66.13,USD,Approved,POS,Purchase
TX01388,CUST0392,ACC0392,CARD0921,MERCH0183,2025-03-26 02:45:01,15.0,INR,Approved,POS,Purchase
TX01389,CUST0373,ACC0373,CARD0566,MERCH0014,2025-02-27 23:01:50,38.72,GBP,Approved,POS,Purchase
TX01390,CUST0102,ACC0102,CARD0493,MERCH0186,2025-07-18 09:06:46,93.81,CAD,Approved,POS,Purchase
